0.10073702873390777, 6.946444532360386
0.20401385164675778, 7.0061101586882835
0.6520188921613563, 7.100356059607007
1.1689402708788497, 7.211716265916443
1.720393081991419, 7.306137998739865
2.8061062513126473, 7.477955074948344
3.8918926839274994, 7.624276524975454
4.477950190728768, 7.676264158131491
5.029427422939213, 7.7621873488944555
5.546519749341833, 7.814057760780694
6.097948139356529, 7.916978035664573
6.684054488353549, 7.951968584699696
7.201097972560417, 8.020836080706847
8.338730395963632, 8.124752736384021
9.407348796772446, 8.245549254912309
10.54498122017566, 8.349465910589483
11.648131053379547, 8.453323955631758
12.785812318978511, 8.540243527188018
13.837311530177038, 8.618518030096572
